,Latitude,Longitude
5453869,40.573934791999996,-74.089240278
5453912,40.629127462,-74.147615382
5453966,40.642975465999996,-74.014328444
5453980,40.75728662,-73.911542086
5454130,40.760720832,-73.881569438
5454132,40.809628853,-73.941975579
5454145,40.832142539,-73.849512368
5454182,40.616486728000005,-73.965566887
5454224,40.810877241,-73.941064151
5454384,40.635675671,-73.939294887
5454421,40.718870066,-73.939792704
5454424,40.844050868000004,-73.836680077
5454439,40.844050868000004,-73.836680077
5454564,40.724364213,-73.735064364
5454574,40.86723681,-73.891463445
5454576,40.671723302,-73.951720698
5454601,40.706042899,-73.90915386399999
5454613,40.673217873,-73.868988321
5454700,40.733537296,-73.997540609
5454803,40.676943535999996,-73.75528696
5454958,40.703570911999996,-73.910491693
5455048,40.688006443,-73.91943695399999
5455233,40.844050868000004,-73.836680077
5455239,40.742123792,-73.97929093
5455446,40.74538804,-73.901294138
5455485,40.844050868000004,-73.836680077
5455488,40.844050868000004,-73.836680077
5455512,40.683795588,-73.883703545
5455556,40.845221951999996,-73.821258458
5455559,40.700496637,-73.939834542
5455596,40.68068575,-73.92709647699999
5455724,40.696877097,-73.931464015
5455752,40.546768991,-74.162301155
5455861,40.62454224,-73.956167736
5455864,40.752857700999996,-73.806892145
5455881,40.85590689,-73.897695962
5455882,40.709340383000004,-73.897307719
5455925,40.653674996,-73.96278707
5456061,40.690267001,-73.93500461800001
5456088,40.740344615,-73.85148072300001
5456134,40.877702062,-73.865171816
5456151,40.645918695,-74.00410225899999
5456172,40.864758883,-73.92282738
5456258,40.663631969,-73.814326999
5456473,40.700496637,-73.939834542
5456557,40.587425088,-73.81411403199999
5456733,40.848471593,-73.828424529
5456788,40.720663793,-73.988063995
5457074,40.854275333000004,-73.82938556
5457136,40.597224671999996,-73.981500008
5457190,40.836212863,-73.853709673
5457213,40.821943747,-73.95251137
5457220,40.795847213,-73.946910264
5457276,40.584617263,-73.81761047
5457282,40.735214116,-73.87658832300001
5457306,40.616974769,-73.95596379
5457341,40.721822019,-73.987479351
5457343,40.853984337,-73.869272092
5457351,40.656861027,-73.72653474399999
5457378,40.784718053,-73.850793145
5457387,40.733538154,-73.888412124
5457416,40.833388611,-73.910046026
5457486,40.576237762,-73.959504022
5457536,40.712387403,-73.952524492
5457765,40.815635776,-73.896930554
5457784,40.738287260999996,-73.91872662600001
5457858,40.698007089,-73.851834695
5457907,40.689500416,-73.789745705
5458110,40.835864144,-73.929488639
5458168,40.871754300999996,-73.888292273
5458266,40.696511003000005,-73.741439155
5458274,40.677640737,-73.74271647100001
5458512,40.649756254,-73.950381588
5458550,40.839739531,-73.913178032
5458600,40.705884463000004,-73.743913121
5458619,40.702745099,-73.85659209800001
5458689,40.679371743000004,-73.91241336899999
5458695,40.749574456,-73.873858475
5458716,40.733537296,-73.997540609
5458736,40.808127761,-73.923608278
5458906,40.691392605,-73.907320346
5459192,40.724200154,-73.977225643
5459284,40.761549149000004,-73.892141036
5459428,40.623896534000004,-74.076572802
5459481,40.802960428,-73.965672707
5459544,40.794515091,-73.96632353300001
5459564,40.834741349,-73.860065901
5459735,40.664529712,-73.981906678
5459769,40.74228576,-73.817518077
5459858,40.629759526,-74.101264947
5459863,40.650776855,-73.933205153
5459946,40.898489698,-73.871839604
5459977,40.583246026,-73.961782267
5460048,40.705436765,-73.751287063
5460061,40.745701059,-73.718457767
5460183,40.675947518,-73.835797487
5460495,40.843208496,-73.938201962
5460502,40.871930554,-73.830258669
5460523,40.778688351999996,-73.949610316
5460546,40.762268729,-73.98798795399999
5460584,40.686019282,-73.912015222
5460626,40.761798221999996,-73.867763638
5460635,40.740306855,-73.757980851
5460643,40.596805101,-74.165469128
5460648,40.723831735,-73.99456458
5460687,40.677741814,-73.964684424
5460714,40.750995779,-73.901542084
5460926,40.684027999,-73.824538948
5460946,40.723043362,-73.752040308
5460949,40.796790443,-73.93940440600001
5460964,40.797300086,-73.94892806
5460970,40.770885537,-73.921105741
5461015,40.740489781,-74.000134968
5461019,40.697341056,-73.927146785
5461078,40.633989538,-74.036761682
5461157,40.861948368,-73.92713638800001
5461313,40.702764515,-73.90111921100001
5461377,40.685964558,-73.87384899899999
5461499,40.854578296999996,-73.93070145899999
5461639,40.654579633000004,-73.930685755
5462044,40.856727523,-73.930908887
5462065,40.609738467,-73.953368225
5462096,40.613000929,-73.976892596
5462169,40.713257258,-73.95195754699999
5462392,40.80904637,-73.94640123100001
5462445,40.855130566,-73.889241983
5462446,40.713267665,-73.74134890399999
5462459,40.768652643,-73.953914012
5462498,40.843313982,-73.877757577
5462511,40.806439748,-73.948299746
5462587,40.846493437,-73.830811522
5463085,40.706042899,-73.90915386399999
5463284,40.691966871,-73.801489972
5463285,40.613776842,-74.10098137199999
5463380,40.885244054,-73.860201906
5463513,40.860580211999995,-73.91334965899999
5463543,40.690722343000004,-73.96635071
5463574,40.745939829,-73.883746644
5463605,40.704493048,-73.958564117
5463622,40.771351124,-73.908584605
5463634,40.591459001,-74.071577589
5463645,40.626697863000004,-73.958767319
5463661,40.758359368,-73.959952797
5463702,40.862441568,-73.89119651
5463708,40.652080374,-73.942930674
5463712,40.695240535,-73.914087436
5463772,40.832825408000005,-73.943870586
5463830,40.70638799,-73.908208412
5463863,40.860751534,-73.824849975
5463886,40.691636551,-73.903566159
5463911,40.658294539,-73.90542006
5463920,40.807199186,-73.918353502
5464047,40.85451099,-73.8929193
5464059,40.670380374000004,-73.79902000199999
5464071,40.818605915999996,-73.815711905
5464796,40.849111939000004,-73.868793704
5464825,40.500562792,-74.24304924
5464952,40.671571142,-73.948948628
5465008,40.611544058,-74.073756529
5465034,40.763110748,-73.886265244
5465045,40.69426487,-73.932808185
5465057,40.69248418,-73.913279626
5465101,40.626697863000004,-73.958767319
5465120,40.802326531,-73.966128146
5465134,40.729660261,-73.959973651
5465323,40.808916361,-73.950281005
5465365,40.66306974,-73.918854313
5465405,40.878656783000004,-73.82407596
5465422,40.692247431999995,-73.908826481
5465463,40.708494565,-73.95070938100001
5465473,40.875956176,-73.885236925
5465488,40.674994741,-73.874814285
5465522,40.754155889,-73.924558081
5465524,40.883278139,-73.866552821
5465543,40.719598095,-73.982367922
5465693,40.634361079,-73.977821955
5466026,40.680077311999995,-73.791102196
5466210,40.694158562,-73.921005403
5466229,40.754343158000005,-73.897014561
5466281,40.877881072,-73.907610053
5466306,40.819098745,-73.89004621
5466350,40.878656783000004,-73.82407596
5466394,40.684932642,-73.94880499
5466633,40.740056438,-73.867233017
5466710,40.839317645,-73.82455584600001
5466810,40.678993263,-73.974418117
5466853,40.68986968,-73.918778428
5466855,40.689917076,-73.908768367
5466887,40.725567407,-73.796234275
5466959,40.544116178,-74.17801098
5467062,40.718515079,-73.89313779300001
5467183,40.852289,-73.86065433
5467196,40.732290309,-73.721920588
5467212,40.705761312,-73.914196507
5467550,40.863899339,-73.891552045
5467551,40.684932642,-73.94880499
5467611,40.790635221,-73.947459736
5467630,40.783880141,-73.843995507
5467718,40.702321880999996,-73.805714913
5467729,40.595043561,-73.785142445
5467992,40.692650993,-73.84077599
5468038,40.665904165,-73.778389832
5468090,40.773222365,-73.91867316
5468123,40.739735196,-73.810300622
5468134,40.616840414,-73.996291423
5468151,40.895341823,-73.858003203
5468159,40.627935675,-73.958525183
5468198,40.759403737,-73.916448426
5468210,40.679804127,-73.865557498
5468220,40.851234772,-73.934590696
5468222,40.890494495,-73.862360941
5468252,40.745740119000004,-73.990744546
5468276,40.872182678,-73.858461242
5468383,40.87937846,-73.860047895
5468677,40.879072764,-73.901569396
5468713,40.689917076,-73.908768367
5468788,40.7422998,-73.762051506
5468819,40.616840414,-73.996291423
5469166,40.856802252,-73.861447395
5469391,40.864104181,-73.849129123
5469415,40.67123699,-73.877222202
5469425,40.712715081,-73.989230525
5469442,40.751752504,-73.875200604
5469474,40.665814714,-73.892331884
5469475,40.836403673,-73.866184268
5469528,40.725978199000004,-73.753634891
5469592,40.790739618,-73.842256808
5469623,40.831913607,-73.942740297
5469943,40.848493023,-73.786947945
5469966,40.589095858,-73.963816783
5470146,40.841499559,-73.910461526
5470156,40.605544226999996,-73.96015609999999
5470206,40.628781798,-73.904463961
5470232,40.695669279,-73.914840583
5470281,40.842780999,-73.910026097
5470306,40.69334628,-73.906574775
5470369,40.864192622,-73.853868662
5470392,40.84960877,-73.93261512699999
5470450,40.600630069,-73.950587345
5470498,40.744224726,-73.864027268
5470534,40.736371551,-73.754415577
5470539,40.605939238000005,-73.758280672
5470642,40.674625218,-73.895046708
5470648,40.644626285,-73.95730765
5470721,40.702342881999996,-73.89609226
5470761,40.739982618,-73.82082988399999
5470831,40.664701666,-73.867332538
5470857,40.693262303000004,-73.941535932
5470907,40.643889954,-74.009802745
5470942,40.70080008,-73.923857486
5470956,40.705464206,-73.755124555
5471030,40.814680025,-73.916566891
5471182,40.823116479,-73.95433516199999
5471362,40.803555900999996,-73.965231728
5471387,40.641893023,-73.914098468
5471424,40.823116479,-73.95433516199999
5471579,40.633790611,-74.09270342399999
5471582,40.807665162,-73.951206685
5471636,40.679163198000005,-73.890093056
5471683,40.677369331,-73.967417385
5471712,40.807863495,-73.935850661
5471717,40.674447204,-73.814816022
5471731,40.742681344,-73.863326708
5471737,40.634302829,-74.025131685
5471746,40.687024772,-73.920815537
5471761,40.838861771,-73.910306061
5471788,40.666090679,-73.87736504600001
5471818,40.837361021999996,-73.941073216
5471865,40.616518105,-73.960700646
5471889,40.626697863000004,-73.958767319
5472072,40.656081786,-73.91922322
5472091,40.889559334,-73.847682523
5472100,40.68333735,-73.936615843
5472118,40.680417464,-73.972950175
5472126,40.839330505999996,-73.909524803
5472131,40.743418414000004,-73.997998563
5472186,40.652409353,-73.954336676
5472193,40.680482828,-73.941896859
5472221,40.877333943000004,-73.858030813
5472248,40.707447364000004,-73.79214176800001
5472264,40.866008735,-73.869143605
5472408,40.599100602,-73.795799191
5472877,40.635839049,-73.985899358
5473020,40.657057857,-73.917711907
5473054,40.761645718000004,-73.98843929
5473072,40.903877266,-73.842773291
5473230,40.662498256999996,-73.740504078
5473318,40.696973464,-73.73006668
5473384,40.747777457,-73.775277161
5473558,40.832741241,-73.921870763
5473664,40.688817717,-73.814101817
5473795,40.6172283,-73.96720180300001
5473811,40.69334628,-73.906574775
5473970,40.597787926,-73.783444771
5474358,40.718787263,-73.815425142
5474417,40.883417828,-73.895570581
5474448,40.893565493000004,-73.902481112
5474624,40.63821541,-73.9357327
5474685,40.813251662,-73.854601878
5474707,40.707353888,-73.911381112
5474708,40.874733237,-73.901373328
5474740,40.684673782,-73.941276646
5474845,40.695670624,-73.785258129
5474858,40.663569288000005,-73.922840264
5474929,40.854446635,-73.89456776600001
5474971,40.815376201999996,-73.941775483
5475019,40.6863435,-73.943060004
5475035,40.81670439,-73.960625795
5475039,40.685161751,-73.910509191
5475092,40.579908925,-73.83321482
5475111,40.625969935,-73.96539988399999
5475176,40.76655815,-73.801256819
5475189,40.775347876,-73.963888895
5475349,40.645218222,-74.01200107
5475427,40.682674059,-73.810221372
5475439,40.834823080999996,-73.915977885
5475492,40.605195478,-73.95251068
5475586,40.720211207,-73.745950459
5475775,40.593820122,-73.950354737
5475847,40.588650987,-73.937699432
5475882,40.679028249,-73.781926313
5475905,40.759659475999996,-73.929475456
5475922,40.75874556,-73.925256761
5475935,40.660785804,-73.754391083
5475981,40.67339715,-73.872200041
5475984,40.663690502,-73.780541865
5475997,40.727888614,-74.000134942
5476024,40.608832979,-74.1595348
5476134,40.640145186999995,-74.017264458
5476196,40.689218058,-73.79144857
5476295,40.679569085,-73.948203409
5476395,40.679677104,-73.90975582
5476419,40.626591155999996,-73.95972924899999
5476550,40.766376284,-73.958594209
5476576,40.684712147,-73.914836548
5476655,40.691796448000005,-73.941245131
5476866,40.787567300999996,-73.943132332
5477119,40.712918619,-73.995788294
5477277,40.708889913,-73.788469007
5477301,40.735990468000004,-73.855033883
5477436,40.702321238,-73.824090472
5477475,40.815455159,-73.888650498
5477562,40.802960428,-73.965672707
5477573,40.738379426,-73.862581349
5477594,40.593467539,-74.095178734
5477612,40.828754623,-73.86659351600001
5477654,40.573867133,-74.091507964
5477668,40.625449073,-73.959020261
5477686,40.695061416,-73.909579932
5477710,40.701737518,-73.830183481
5477726,40.732340964,-73.737659434
5477735,40.59690646,-73.75716108399999
5477769,40.712076136,-73.964713126
5477770,40.758701914,-73.891149387
5477788,40.816956885,-73.807645478
5478304,40.89470911,-73.85464434100001
5478423,40.78318374,-73.91585527699999
5478728,40.677692236,-73.995141573
5478827,40.589920095,-73.78869103699999
5478831,40.840013133,-73.89865282699999
5478877,40.65641151,-73.912209246
5478879,40.550868024,-74.17105165
5478880,40.538957572,-74.232377562
5478931,40.698411059,-73.922251775
5479029,40.638600986,-73.993501388
5479348,40.772738805,-73.917987775
5479419,40.702509275,-73.92686343
5479592,40.556375816999996,-74.177176355
5479608,40.878113649,-73.860455563
5479635,40.710227867,-73.749433212
5479744,40.770404984,-73.95019422600001
5479785,40.846398405,-73.917195772
5479791,40.659281823,-73.914890638
5479814,40.853270071,-73.886841261
5479840,40.797686406,-73.961254651
5479909,40.697056928,-73.839214759
5479967,40.704808278,-73.93411401
5479968,40.873121484,-73.86081677600001
5480125,40.865722681,-73.923440887
5480192,40.660544543,-73.983580163
5480219,40.71351155,-73.792689187
5480259,40.677139571,-73.863753048
5480325,40.863563045,-73.821874385
5480332,40.835777459,-73.947008501
5480455,40.8977283,-73.86601740399999
5480601,40.626591155999996,-73.95972924899999
5480706,40.691849911999995,-73.956567031
5480730,40.716621755,-73.965681098
5480851,40.760530795,-73.91884387399999
5481036,40.759842574000004,-73.889934665
5481055,40.62696939999999,-73.900248017
5481135,40.789027193,-73.972187409
5481169,40.579431111,-73.962882433
5481231,40.683798638,-73.96189050000001
5481270,40.877333943000004,-73.858030813
5481294,40.648575405,-74.008506111
5481322,40.628653125999996,-74.084594041
5481339,40.643118873,-74.00701722
5481342,40.698897961,-73.932673686
5481408,40.666210502,-73.932760748
5481513,40.613147484,-73.911354896
5481546,40.684610939,-73.98503812
5481573,40.905487755,-73.848452745
5481633,40.846971841999995,-73.882229127
5481670,40.717503689000004,-73.801175826
